song_id,track_name,album_name,uri_id,release_date,explicit,type,popularity,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
55QIntmvDd7pYpNKl5AK4s,In The Morning,In The Morning,spotify:track:55QIntmvDd7pYpNKl5AK4s,2020-11-27,False,track,56,0.684,0.78,-5.968,0.0772,0.106,0,0.208,0.735,98.952
27RSJHEA99Y0Vsow7nA37A,911,911,spotify:track:27RSJHEA99Y0Vsow7nA37A,2021-07-09,True,track,86,0.816,0.71,-3.728,0.0398,0.165,0,0.292,0.784,93.02
7kDUspsoYfLkWnZR7qwHZl,my ex's best friend (with blackbear),my ex's best friend (with blackbear),spotify:track:7kDUspsoYfLkWnZR7qwHZl,2020-09-25,True,track,83,0.731,0.675,-5.134,0.0434,0.00473,0,0.141,0.298,124.939
5srKMwXoeyrRnyTnNbpgIW,People I Don't Like,People I Don't Like,spotify:track:5srKMwXoeyrRnyTnNbpgIW,2020-07-17,True,track,72,0.747,0.573,-6.562,0.295,0.268,0,0.302,0.551,90.036
1XFW8PosLWKwIJbpT1u1YN,Down Bad (feat. Millie Go Lightly),Spiral: From The Book of Saw Soundtrack,spotify:track:1XFW8PosLWKwIJbpT1u1YN,2021-05-14,True,track,46,0.742,0.623,-5.837,0.146,0.0108,0,0.0914,0.225,159.001
1AXJqw8lCf3chqvgq4U8mA,FUCKBOY,FUCKBOY,spotify:track:1AXJqw8lCf3chqvgq4U8mA,2021-05-14,True,track,64,0.759,0.475,-7.226,0.0443,0.205,0,0.085,0.505,89.471
1ddKUwm3UuvcMWLLAgOIcX,Fuck Up the Friendship,Fuck Up the Friendship,spotify:track:1ddKUwm3UuvcMWLLAgOIcX,2020-06-12,True,track,64,0.744,0.736,-5.258,0.291,0.142,1.1e-05,0.11,0.77,103.993
6da7v7nD04Amev9yVzB6Mr,Malibu,Malibu,spotify:track:6da7v7nD04Amev9yVzB6Mr,2020-07-24,False,track,59,0.779,0.585,-8.244,0.0556,0.296,1.71e-05,0.0838,0.46,100.021
5FAfSZWgGvX8feO5M0mBUe,Suffer and Swim,Suffer and Swim,spotify:track:5FAfSZWgGvX8feO5M0mBUe,2021-06-11,False,track,35,0.783,0.709,-12.747,0.0609,0.104,0.00679,0.346,0.902,123.979
2cnKST6T9qUo2i907lm8zX,a m a r i,The Off-Season,spotify:track:2cnKST6T9qUo2i907lm8zX,2021-05-14,True,track,77,0.725,0.713,-6.173,0.187,0.127,0,0.617,0.207,65.988
0ym4RNlnXa42uFCCrOhZ9s,Ei som deg,Hei (Fan Spesial),spotify:track:0ym4RNlnXa42uFCCrOhZ9s,2015-12-17,False,track,45,0.659,0.88,-3.42,0.0383,0.111,4.98e-06,0.355,0.492,124.0
0HIubBfouIzStMurCEyJw3,Angels Don't Cry,Under My Bed,spotify:track:0HIubBfouIzStMurCEyJw3,2019-10-17,False,track,53,0.745,0.27,-8.474,0.0692,0.604,3.22e-06,0.0898,0.281,134.882
030mot3ZKR3oskfMsqDB2R,Have Yourself A Merry Little Christmas,NOW That's What I Call Christmas Volume 3,spotify:track:030mot3ZKR3oskfMsqDB2R,1944-01-01,False,track,75,0.156,0.184,-14.82,0.0393,0.97,0.00458,0.26,0.107,180.887
0roOLcll6SSTYZwsQFmXqP,"Let Me Move You - From the Netflix film ""Work It""",Let Me Move You,spotify:track:0roOLcll6SSTYZwsQFmXqP,2020-07-24,False,track,69,0.624,0.628,-6.582,0.0408,0.0112,0.0191,0.0814,0.772,114.556
5ChX0Yt1wPpRJFPPecJZPh,Dreams Unfold,Dreams Unfold,spotify:track:5ChX0Yt1wPpRJFPPecJZPh,2021-08-25,True,track,74,0.869,0.62,-5.308,0.191,0.36,0,0.103,0.961,148.041
6osaMSJh9NguagEDQcZaKx,Loco Contigo (feat. J. Balvin & Tyga),Carte Blanche,spotify:track:6osaMSJh9NguagEDQcZaKx,2019-07-25,False,track,76,0.694,0.758,-2.986,0.218,0.278,1.34e-06,0.102,0.371,192.091
2Sl7aGk7sXb9MjibZcPyFt,Follow You,Follow You / Cutthroat,spotify:track:2Sl7aGk7sXb9MjibZcPyFt,2021-12-03,False,track,0,0.542,0.732,-5.956,0.0521,0.00209,7.92e-05,0.496,0.489,124.912
4hMcb6afvdD4zdPhGSJkxX,happiness,happiness,spotify:track:4hMcb6afvdD4zdPhGSJkxX,2020-11-13,True,track,61,0.798,0.722,-4.037,0.0494,0.099,0,0.242,0.69,123.019
297Or4DielLdpBLJdgIQ7S,Africa - RAC Remix,Africa,spotify:track:297Or4DielLdpBLJdgIQ7S,2018-09-28,False,track,37,0.55,0.674,-5.132,0.0291,0.659,0.00524,0.121,0.399,96.012
1qA9TnEJ2sUub9QkN9K3Mv,Talk About Love (feat. Young Thug),Talk About Love (feat. Young Thug),spotify:track:1qA9TnEJ2sUub9QkN9K3Mv,2021-01-08,True,track,57,0.562,0.623,-6.151,0.16,0.0597,0,0.472,0.712,151.825
0Rz810tdw9rgLr9dSMhl9j,Me Without You,Ashlyn,spotify:track:0Rz810tdw9rgLr9dSMhl9j,2021-05-07,False,track,51,0.74,0.172,-8.669,0.0497,0.658,0,0.133,0.664,122.951
4trx1d5g0Kysltsk3uMC47,Spiral - Remix,Spiral,spotify:track:4trx1d5g0Kysltsk3uMC47,2021-03-19,True,track,46,0.62,0.659,-6.225,0.143,0.496,1.5e-05,0.15,0.356,107.966
0O45fw2L5vsWpdsOdXwNAR,SexyBack (feat. Timbaland),FutureSex/LoveSounds,spotify:track:0O45fw2L5vsWpdsOdXwNAR,2006-09-12,True,track,79,0.967,0.583,-5.562,0.0789,0.0584,0,0.0519,0.964,117.0
0VjIjW4GlUZAMYd2vXMi3b,Blinding Lights,After Hours,spotify:track:0VjIjW4GlUZAMYd2vXMi3b,2020-03-20,False,track,92,0.514,0.73,-5.934,0.0598,0.00146,9.54e-05,0.0897,0.334,171.005
2UbVnbE5FH6008mAm6Mmgw,Run,Run,spotify:track:2UbVnbE5FH6008mAm6Mmgw,2021-05-05,False,track,83,0.682,0.72,-8.173,0.0381,0.326,0,0.148,0.673,117.003
1emAqEEKHGpdFx6H2YJTiG,Mirage,Mirage,spotify:track:1emAqEEKHGpdFx6H2YJTiG,2019-02-22,True,track,53,0.515,0.251,-11.646,0.0851,0.794,0,0.139,0.221,117.139
4KsrNG85gkH4u3daIfZ8w2,Fahrenheit,All In,spotify:track:4KsrNG85gkH4u3daIfZ8w2,2021-04-23,False,track,44,0.699,0.648,-7.52,0.0684,0.478,1.04e-05,0.0903,0.666,76.991
60nZcImufyMA1MKQY3dcCH,"Happy - From ""Despicable Me 2""",G I R L,spotify:track:60nZcImufyMA1MKQY3dcCH,2014-03-03,False,track,80,0.647,0.822,-4.662,0.183,0.219,0,0.0908,0.962,160.019
1UZOjK1BwmwWU14Erba9CZ,Malibu,Malibu,spotify:track:1UZOjK1BwmwWU14Erba9CZ,2017-09-29,False,track,74,0.573,0.781,-6.406,0.0555,0.0767,2.64e-05,0.0813,0.343,139.934
1nyyEarKbjbGm3iJqvZknV,R U HIGH (feat. Mallrat),R U HIGH (feat. Mallrat),spotify:track:1nyyEarKbjbGm3iJqvZknV,2021-03-26,False,track,62,0.739,0.628,-4.137,0.0703,0.0245,0,0.266,0.634,120.944
7h0d2h0fUmzbs7zeFigJPn,HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX,JACKBOYS,spotify:track:7h0d2h0fUmzbs7zeFigJPn,2019-12-27,True,track,69,0.559,0.491,-6.406,0.0346,0.0567,0,0.0992,0.114,153.131
0PDUDa38GO8lMxLCRc4lL1,PILLOWTALK,Mind Of Mine (Deluxe Edition),spotify:track:0PDUDa38GO8lMxLCRc4lL1,2016-03-25,True,track,80,0.584,0.7,-4.275,0.0456,0.117,0,0.0939,0.438,124.944
2bjUEg4jBtKBlPdNrTAppI,Easier,CALM,spotify:track:2bjUEg4jBtKBlPdNrTAppI,2020-03-27,False,track,71,0.562,0.46,-4.173,0.259,0.476,0,0.107,0.623,176.055
50DMJJpAeQv4fIpxZvQz2e,Monsters (feat. Demi Lovato and blackbear),Monsters (feat. Demi Lovato and blackbear),spotify:track:50DMJJpAeQv4fIpxZvQz2e,2020-12-04,True,track,71,0.51,0.787,-3.712,0.0529,0.0137,0,0.368,0.793,162.092
3XlrbYlaUFnDYGfRcdoYRU,Bodybag,Blood Bunny,spotify:track:3XlrbYlaUFnDYGfRcdoYRU,2021-05-07,False,track,60,0.783,0.461,-4.658,0.0363,0.0223,3.74e-05,0.0928,0.683,112.98
0t7fVeEJxO2Xi4H2K5Svc9,Send My Love (To Your New Lover),25,spotify:track:0t7fVeEJxO2Xi4H2K5Svc9,2015-11-20,False,track,79,0.688,0.533,-8.363,0.0865,0.0355,3.48e-06,0.172,0.567,164.069
21t8Edns1aUrUC8nMl0KZM,You Ain't Hard,Spiral: From The Book of Saw Soundtrack,spotify:track:21t8Edns1aUrUC8nMl0KZM,2021-05-14,True,track,53,0.724,0.661,-4.563,0.292,0.0688,0,0.105,0.772,171.969
3onl4NpPdnphYFF5a7ypkR,OKAY (feat. Dreezy),OKAY (feat. Dreezy),spotify:track:3onl4NpPdnphYFF5a7ypkR,2020-11-10,True,track,47,0.799,0.547,-8.813,0.242,0.345,4.48e-06,0.111,0.37,102.014
4AIaSod5XuXDApmMv1ATqr,Speak Now,Speak Now,spotify:track:4AIaSod5XuXDApmMv1ATqr,2021-01-05,False,track,47,0.492,0.225,-10.598,0.0342,0.792,0.00764,0.0915,0.23,77.411
1KvcOHuYfTIUhe1bYBR4pY,lovin kind,the better half of me,spotify:track:1KvcOHuYfTIUhe1bYBR4pY,2020-05-22,False,track,50,0.672,0.596,-6.403,0.334,0.0525,0,0.348,0.682,183.899
7szuecWAPwGoV1e5vGu8tl,In Your Eyes,After Hours,spotify:track:7szuecWAPwGoV1e5vGu8tl,2020-03-20,True,track,82,0.667,0.719,-5.371,0.0346,0.00285,8.1e-05,0.0736,0.717,100.021
668vMRYpYfpLsOvWc73umT,MONEY ON ME,MONEY ON ME,spotify:track:668vMRYpYfpLsOvWc73umT,2021-08-27,True,track,63,0.41,0.399,-10.47,0.186,0.0492,0,0.115,0.309,89.806
2zBDKzqa6sdxeI0fC6OWIC,Fly Away,Fly Away,spotify:track:2zBDKzqa6sdxeI0fC6OWIC,2021-07-16,False,track,74,0.806,0.513,-6.208,0.0685,0.217,0,0.217,0.503,124.988
3MEruRteiUZXkStfTlZqRn,Back to the Streets (feat. Jhené Aiko),Back to the Streets (feat. Jhené Aiko),spotify:track:3MEruRteiUZXkStfTlZqRn,2020-10-23,True,track,71,0.865,0.792,-4.207,0.0677,0.168,1.46e-05,0.107,0.562,101.985
2O3MQ6H3gjrIWDcpeTrikT,"Santa, Can’t You Hear Me","Santa, Can’t You Hear Me",spotify:track:2O3MQ6H3gjrIWDcpeTrikT,2021-10-15,False,track,70,0.495,0.896,-2.381,0.0331,0.005,0,0.353,0.462,146.04
4jDmJ51x1o9NZB5Nxxc7gY,Careless Whisper,Deadpool (Original Soundtrack Album),spotify:track:4jDmJ51x1o9NZB5Nxxc7gY,1998-11-09,False,track,84,0.574,0.629,-8.815,0.0363,0.128,0,0.271,0.786,153.119
1JYkNk1r9bXz4xvxzcU7bc,A Little Good News,A Little Good News,spotify:track:1JYkNk1r9bXz4xvxzcU7bc,2021-01-28,False,track,40,0.612,0.792,-6.765,0.0322,0.0349,0,0.178,0.685,141.995
0M7T57A2ZdNSkzjIs7Yp2h,Boy Next Door,Boy Next Door,spotify:track:0M7T57A2ZdNSkzjIs7Yp2h,2021-05-14,False,track,40,0.876,0.576,-5.377,0.0866,0.199,6.03e-06,0.174,0.585,111.008
7D8gRgQ161fqXNOkcanJfa,P.I.M.P. - Snoop Dogg Remix,Get Rich Or Die Tryin',spotify:track:7D8gRgQ161fqXNOkcanJfa,2003-02-06,True,track,51,0.652,0.63,-7.694,0.357,0.104,0,0.0299,0.824,94.006
7kJlTKjNZVT26iwiDUVhRm,Blow Your Mind (Mwah),Blow Your Mind (Mwah),spotify:track:7kJlTKjNZVT26iwiDUVhRm,2016-08-26,True,track,69,0.654,0.796,-4.761,0.122,0.0188,0,0.0948,0.491,108.854
60OYEsAB07PSmdAKFWMrN9,Goofy,Goofy,spotify:track:60OYEsAB07PSmdAKFWMrN9,2020-11-13,False,track,48,0.782,0.685,-4.762,0.205,0.112,6.98e-05,0.0836,0.669,170.079
0TK2YIli7K1leLovkQiNik,Señorita,Shawn Mendes,spotify:track:0TK2YIli7K1leLovkQiNik,2019-06-21,False,track,82,0.759,0.54,-6.039,0.0287,0.037,0,0.0945,0.75,116.947
0xJWNEUYTU5tle6ezjf0gE,Mad At Me.,KIKI,spotify:track:0xJWNEUYTU5tle6ezjf0gE,2020-04-03,True,track,62,0.735,0.585,-5.111,0.211,0.0775,7.13e-06,0.0996,0.447,82.429
7Gz7hw8hcSdgV0j5gN5x92,La dalle,En attendant l’album,spotify:track:7Gz7hw8hcSdgV0j5gN5x92,2015-12-04,False,track,45,0.854,0.442,-9.687,0.103,0.608,0,0.0816,0.86,118.01
27sBcXtgTBSJRdUxei1a7J,Sexy Villain,Guerrilla / Sexy Villain,spotify:track:27sBcXtgTBSJRdUxei1a7J,2021-10-15,True,track,64,0.766,0.539,-4.927,0.0479,0.402,0,0.104,0.888,120.175
2SDswD3RdceDWthkgCrCCU,All Your Exes,Not In Chronological Order,spotify:track:2SDswD3RdceDWthkgCrCCU,2021-03-26,True,track,63,0.603,0.618,-5.184,0.0319,0.0232,0,0.118,0.323,112.114
3VlbOrM6nYPprVvzBZllE5,Too Good At Goodbyes,Too Good At Goodbyes,spotify:track:3VlbOrM6nYPprVvzBZllE5,2017-11-03,False,track,75,0.681,0.372,-8.237,0.0432,0.64,0,0.169,0.476,91.873
36pLU2ywVeBKEF0rrKtmCB,La La La,Hotel Cabana,spotify:track:36pLU2ywVeBKEF0rrKtmCB,2014-01-01,False,track,62,0.772,0.65,-5.202,0.0306,0.107,1.13e-06,0.0905,0.262,125.082
43wuszNrHgfr3JXaJ5u4tR,Like That,The Art Of Closure,spotify:track:43wuszNrHgfr3JXaJ5u4tR,2020-11-13,False,track,56,0.827,0.666,-6.141,0.052,0.121,5.37e-05,0.2,0.706,114.082
0iwsQWgtjSq2kUXuZwTDAL,Home with You,As She Pleases,spotify:track:0iwsQWgtjSq2kUXuZwTDAL,2018-02-02,False,track,66,0.631,0.599,-6.137,0.0878,0.067,0,0.0952,0.727,170.122
7lEfD3Sz6ibitGq0UanGMr,Epilogue,Nomadland,spotify:track:7lEfD3Sz6ibitGq0UanGMr,2021-02-19,False,track,46,0.0635,0.0868,-15.249,0.0437,0.984,0.873,0.0851,0.068,212.849
1FlAMUpKrjY4NdaqsXjl1w,Back in My Arms,Back in My Arms,spotify:track:1FlAMUpKrjY4NdaqsXjl1w,2019-04-26,True,track,54,0.543,0.781,-4.854,0.0988,0.0879,0,0.0868,0.522,150.174
2I6LI7NWATN2UaJMb3zw3P,Friends Like This,Friends Like This,spotify:track:2I6LI7NWATN2UaJMb3zw3P,2021-03-12,False,track,36,0.679,0.647,-6.137,0.06,0.0601,0.0058,0.105,0.628,149.955
2Cd9iWfcOpGDHLz6tVA3G4,Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground),Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground),spotify:track:2Cd9iWfcOpGDHLz6tVA3G4,2010-05-07,False,track,78,0.766,0.873,-6.381,0.143,0.00627,0,0.0764,0.743,126.988
2BITQ360Knh6qNAOqR7Dyq,Miss The Rage (feat. Playboi Carti),Miss The Rage (feat. Playboi Carti),spotify:track:2BITQ360Knh6qNAOqR7Dyq,2021-05-07,True,track,82,0.584,0.859,-5.616,0.121,0.0144,0,0.847,0.369,77.005
3e9HZxeyfWwjeyPAMmWSSQ,"thank u, next","thank u, next",spotify:track:3e9HZxeyfWwjeyPAMmWSSQ,2019-02-08,True,track,83,0.717,0.653,-5.634,0.0658,0.229,0,0.101,0.412,106.966
35mvY5S1H3J2QZyna3TFe0,positions,Positions,spotify:track:35mvY5S1H3J2QZyna3TFe0,2020-10-30,True,track,87,0.737,0.802,-4.771,0.0878,0.468,0,0.0931,0.682,144.015
1NUC8l1gq50VuHzmWRMA2G,Money (feat. Faouzia),Destin,spotify:track:1NUC8l1gq50VuHzmWRMA2G,2019-03-22,True,track,63,0.735,0.804,-6.004,0.218,0.603,0,0.0707,0.614,130.038
6jRq8gaZhMUyy5RclRPcAf,hot girl bummer,hot girl bummer,spotify:track:6jRq8gaZhMUyy5RclRPcAf,2020-08-21,True,track,84,0.782,0.559,-7.106,0.0767,0.125,0,0.385,0.685,129.992
60DiTQGhusQPK6xQotpWjE,Moonbeams,Moonbeams,spotify:track:60DiTQGhusQPK6xQotpWjE,2021-08-20,False,track,27,0.764,0.511,-8.61,0.0381,0.523,0.0338,0.0905,0.759,105.027
3ZCTVFBt2Brf31RLEnCkWJ,everything i wanted,everything i wanted,spotify:track:3ZCTVFBt2Brf31RLEnCkWJ,2019-11-13,False,track,83,0.704,0.225,-14.454,0.0994,0.902,0.657,0.106,0.243,120.006
25j0Sape7qZbq6ZPLFefTT,Buss It,Buss It,spotify:track:25j0Sape7qZbq6ZPLFefTT,2020-06-19,True,track,70,0.956,0.502,-5.995,0.213,0.0593,0,0.238,0.795,110.003
1oHClQEgDmmbcEx12Kc5nZ,4 Minutes (feat. Justin Timberlake & Timbaland),Celebration,spotify:track:1oHClQEgDmmbcEx12Kc5nZ,2009-09-18,False,track,71,0.753,0.931,-4.922,0.0652,0.00994,0.00696,0.234,0.767,113.029
37BZB0z9T8Xu7U3e65qxFy,Save Your Tears,After Hours,spotify:track:37BZB0z9T8Xu7U3e65qxFy,2021-04-23,False,track,91,0.65,0.825,-4.645,0.0325,0.0215,2.44e-05,0.0936,0.593,118.091
6z9zXftDgpnyZYL2KiRTHZ,Manic Pixie Dream Girl,Manic Pixie Dream Girl,spotify:track:6z9zXftDgpnyZYL2KiRTHZ,2021-09-10,False,track,52,0.692,0.545,-4.903,0.0493,0.065,0,0.103,0.478,99.97
2bL2gyO6kBdLkNSkxXNh6x,Animals,V,spotify:track:2bL2gyO6kBdLkNSkxXNh6x,2014-09-02,False,track,81,0.279,0.742,-6.46,0.0898,0.000185,0,0.593,0.328,189.868
66YywMJbAgzQrGkFKjnSsK,Ok Love You Bye,Ok Love You Bye,spotify:track:66YywMJbAgzQrGkFKjnSsK,2019-11-22,False,track,59,0.766,0.547,-7.605,0.0561,0.389,1.13e-05,0.0919,0.35,103.898
4bF2y8rR7GUjrd5LNEvej3,París,París,spotify:track:4bF2y8rR7GUjrd5LNEvej3,2021-07-09,False,track,88,0.57,0.455,-5.748,0.0996,0.441,0.000746,0.0654,0.399,167.933
58w68w4s8h9gw3xrDaXyuj,At My Worst (feat. Kehlani),At My Worst (feat. Kehlani),spotify:track:58w68w4s8h9gw3xrDaXyuj,2021-01-27,False,track,68,0.731,0.484,-5.579,0.0354,0.73,3.01e-06,0.326,0.35,92.043
7Bk0uXKk1uPT0XuQbpFzvs,Fiel,Los Legendarios 001,spotify:track:7Bk0uXKk1uPT0XuQbpFzvs,2021-02-04,False,track,82,0.849,0.701,-4.407,0.06,0.407,0,0.112,0.505,98.005
1ixphys4A3NEXp6MDScfih,Be the One,Be the One,spotify:track:1ixphys4A3NEXp6MDScfih,2015-10-30,False,track,72,0.661,0.651,-3.771,0.0499,0.117,1.32e-05,0.056,0.368,87.46
2vDxrqUKTkgSxn7x3JYms9,SICKO,SICKO,spotify:track:2vDxrqUKTkgSxn7x3JYms9,2020-03-13,False,track,61,0.72,0.773,-5.453,0.098,0.102,0,0.181,0.372,125.101
1oeIC89Q2kH7pBhUnGGFi0,Al Lau,Al Lau,spotify:track:1oeIC89Q2kH7pBhUnGGFi0,2021-05-13,False,track,55,0.748,0.649,-5.061,0.0922,0.353,0.000412,0.085,0.575,92.93
6vFsBXYczYsP0H3lgunZOm,Cloud 9,Honeymoon,spotify:track:6vFsBXYczYsP0H3lgunZOm,2020-02-14,False,track,80,0.637,0.929,-3.593,0.0491,0.00167,2.62e-05,0.344,0.902,80.974
6cUHiQEECDl5m3WFGQ1GCR,Rich MF (feat. Polo G & Lil Durk),Trip At Knight,spotify:track:6cUHiQEECDl5m3WFGQ1GCR,2021-08-21,True,track,80,0.756,0.698,-5.464,0.178,0.0849,0,0.221,0.66,77.497
6vzLbfskWigBsCzNdB0kfE,Boys Ain't Shit,Boys Ain't Shit,spotify:track:6vzLbfskWigBsCzNdB0kfE,2019-10-18,True,track,69,0.826,0.615,-4.729,0.137,0.435,0.00631,0.334,0.841,102.999
76cy1WJvNGJTj78UqeA5zr,IDGAF,Dua Lipa,spotify:track:76cy1WJvNGJTj78UqeA5zr,2017-06-02,True,track,79,0.836,0.544,-5.975,0.0943,0.0403,0,0.0824,0.51,97.028
4nlT0Ch4qpqoS8O1RsdzjH,You Stupid Bitch,You Stupid Bitch,spotify:track:4nlT0Ch4qpqoS8O1RsdzjH,2021-04-30,True,track,68,0.521,0.833,-5.661,0.053,0.00721,0.00119,0.272,0.764,149.006
3aR3QcB1B0bD6YJEEkSdTS,Crowd,Crowd,spotify:track:3aR3QcB1B0bD6YJEEkSdTS,2021-05-12,False,track,18,0.607,0.817,-5.561,0.0415,0.00409,0.000123,0.0851,0.749,125.005
4ZRrLHqzhGRXYj2qcB4s5S,Tattoo - Remix with Camilo,Tattoo,spotify:track:4ZRrLHqzhGRXYj2qcB4s5S,2020-07-09,False,track,77,0.848,0.637,-5.132,0.156,0.0413,0,0.0521,0.698,96.988
5Z3GHaZ6ec9bsiI5BenrbY,Young Dumb & Broke,American Teen,spotify:track:5Z3GHaZ6ec9bsiI5BenrbY,2017-04-27,False,track,81,0.799,0.539,-6.351,0.0421,0.199,1.66e-05,0.165,0.394,136.948
1U16aNzvnlfARgjWXjKmQj,Tambourine,Tambourine,spotify:track:1U16aNzvnlfARgjWXjKmQj,2007-01-01,True,track,64,0.82,0.854,-4.153,0.22,0.239,0,0.359,0.574,102.623
3QyoC6OvQUmpQwQZ18iaTs,Overdrive,Overdrive,spotify:track:3QyoC6OvQUmpQwQZ18iaTs,2021-02-19,True,track,74,0.568,0.788,-6.28,0.0377,0.0101,0,0.141,0.46,104.959
4nva9EpKntUTs6CRSGBCn9,Just A Lil Bit,The Massacre,spotify:track:4nva9EpKntUTs6CRSGBCn9,2005-03-03,True,track,77,0.489,0.692,-6.672,0.41,0.0322,0.00608,0.315,0.527,96.946
6jm6543STio3hL0bHV2xZ8,Trust Fall,Better Mistakes,spotify:track:6jm6543STio3hL0bHV2xZ8,2021-05-07,False,track,46,0.593,0.697,-6.166,0.0911,0.0804,0,0.43,0.226,79.045
0Rn6lfzrvXjVGZINxzU79w,Butterflies,2WAYMIRROR,spotify:track:0Rn6lfzrvXjVGZINxzU79w,2019-05-31,False,track,46,0.707,0.355,-8.062,0.0622,0.238,0,0.111,0.328,77.493
4VZMvtbYJUuom3aCvXEp5j,Switch,GLOBAL MOGUL,spotify:track:4VZMvtbYJUuom3aCvXEp5j,2021-06-11,True,track,32,0.609,0.725,-6.399,0.101,0.00843,0,0.112,0.156,144.96
6qNB2ChCVPepl5ZjVJJTUW,STUPID (feat. Yung Baby Tate),"Hi, It's Me",spotify:track:6qNB2ChCVPepl5ZjVJJTUW,2019-07-12,True,track,72,0.772,0.637,-6.881,0.114,0.00459,0,0.0778,0.54,149.906
5NsBE1bicsMCJJqtuZ8dND,Just One Look,Just One Look,spotify:track:5NsBE1bicsMCJJqtuZ8dND,2021-10-13,False,track,57,0.684,0.739,-5.943,0.0363,0.0145,0.0213,0.119,0.826,114.996
05bfbizlM5AX6Mf1RRyMho,AM,AM,spotify:track:05bfbizlM5AX6Mf1RRyMho,2021-06-24,True,track,88,0.743,0.655,-5.015,0.159,0.114,0,0.0764,0.785,172.031
70wzk64ZZS7vyykBZ2MTl9,down 4 u,parallel universe pt. 1,spotify:track:70wzk64ZZS7vyykBZ2MTl9,2021-05-14,False,track,31,0.674,0.776,-3.554,0.0362,0.244,0,0.105,0.517,127.99
6GH4tLwGW6HliKbZBdt6hD,Unlearn (with Gracie Abrams),FRIENDS KEEP SECRETS 2,spotify:track:6GH4tLwGW6HliKbZBdt6hD,2021-03-24,True,track,67,0.429,0.214,-12.261,0.242,0.897,0,0.105,0.189,77.849
05P4BYqVauVxy0w9g6w2D9,Stand By (#CWC19) (feat. Rudimental),Stand By (#CWC19) (feat. Rudimental),spotify:track:05P4BYqVauVxy0w9g6w2D9,2019-05-17,False,track,46,0.661,0.78,-4.738,0.0832,0.0616,0,0.23,0.623,116.025
03x2rVJRFUrvwlfxoHd9Mo,Just You and I,Just You and I,spotify:track:03x2rVJRFUrvwlfxoHd9Mo,2019-03-01,False,track,66,0.567,0.696,-5.416,0.301,0.456,0,0.113,0.544,92.061
6wXgnhpmOPEJ7cUweSyy2B,Dance with Me (feat. Thomas Rhett & Young Thug),Diplo Presents Thomas Wesley Chapter 1: Snake Oil,spotify:track:6wXgnhpmOPEJ7cUweSyy2B,2020-05-27,False,track,68,0.73,0.792,-5.33,0.13,0.0264,0,0.101,0.745,99.039
2iuZJX9X9P0GKaE93xcPjk,Sugar,V,spotify:track:2iuZJX9X9P0GKaE93xcPjk,2014-09-02,True,track,81,0.748,0.788,-7.055,0.0334,0.0591,0,0.0863,0.884,120.076
6QgjcU0zLnzq5OrUoSZ3OK,Feel It Still,Woodstock,spotify:track:6QgjcU0zLnzq5OrUoSZ3OK,2017-06-16,False,track,78,0.801,0.795,-5.115,0.0504,0.0417,0.000113,0.0717,0.754,79.028
6MpCaSIOfqBqbMED4kXgNY,Prom Queen,Prom Queen,spotify:track:6MpCaSIOfqBqbMED4kXgNY,2018-08-10,False,track,79,0.528,0.797,-7.487,0.0485,0.000391,0.011,0.14,0.751,143.785
1kTKKMKPBWpgkfd3gXWKZP,Sweetheart (Dance Yourself Clean Remix),Sweetheart (Dance Yourself Clean Remix),spotify:track:1kTKKMKPBWpgkfd3gXWKZP,2020-02-14,True,track,36,0.787,0.645,-5.56,0.0568,0.0623,0.000553,0.0891,0.795,95.019
6tDDoYIxWvMLTdKpjFkc1B,telepatía,Sin Miedo (del Amor y Otros Demonios) ∞,spotify:track:6tDDoYIxWvMLTdKpjFkc1B,2020-12-04,False,track,86,0.653,0.524,-9.016,0.0502,0.112,0,0.203,0.553,83.97
6Q0cy1jCa8EpvT6hd9rrs9,Too Late (feat. Wiz Khalifa & Lukas Graham),Too Late (feat. Wiz Khalifa & Lukas Graham),spotify:track:6Q0cy1jCa8EpvT6hd9rrs9,2021-02-19,False,track,58,0.552,0.74,-2.335,0.124,0.074,0,0.113,0.601,97.049
7eEQR8XpcUNteEej4z9t1U,Last Hours,Last Hours,spotify:track:7eEQR8XpcUNteEej4z9t1U,2020-11-16,False,track,28,0.516,0.502,-7.907,0.0374,0.00534,0,0.112,0.12,94.062
6HMgvWVw3yHmFsmpyb864i,Lie for You (feat. A Boogie Wit Da Hoodie & Davido),Lie for You (feat. A Boogie Wit Da Hoodie & Davido),spotify:track:6HMgvWVw3yHmFsmpyb864i,2020-07-31,False,track,60,0.662,0.833,-3.018,0.1,0.0102,0,0.477,0.404,98.034
6MYJv37Mpj5njLLbxKWNun,Crush,Bad Ideas,spotify:track:6MYJv37Mpj5njLLbxKWNun,2019-10-25,False,track,69,0.91,0.402,-9.55,0.0857,0.0297,0.00018,0.0801,0.825,135.993
4tfLFDGypUWad5AT6772If,Beautiful Madness,Beautiful Madness,spotify:track:4tfLFDGypUWad5AT6772If,2020-05-01,False,track,66,0.705,0.765,-6.479,0.037,0.222,0.000124,0.07,0.93,90.051
